image,Pixel_ID,Point_ID,Aleket_cnt,lat,long,date,Days_Before_Sample,ndvi,ndvi_std,gndvi,green_red_ratio,ndre,green,entropy_5x5,entropy_15x15,homogeneity_5x5,homogeneity_15x15,asm_5x5
1,1,,,32.49558265434141,35.48357492878457,03/05/2011,31,,,,,,,,,,,
1,2,,,32.495581604271074,35.483628101951304,03/05/2011,31,,,,,,,,,,,
1,3,444.0,2.0,32.495580554178304,35.48368127511528,03/05/2011,31,,,,,,,,,,,
1,4,,,32.495579504063095,35.48373444827648,03/05/2011,31,,,,,,,,,,,
1,5,,,32.495578453925454,35.483787621434914,03/05/2011,31,,,,,,,,,,,
1,6,,,32.495577403765374,35.48384079459059,03/05/2011,31,,,,,,,,,,,
1,7,,,32.495541791376866,35.48336099715514,03/05/2011,31,,,,,,,,,,,
1,8,,,32.495540741398095,35.48341417030648,03/05/2011,31,,,,,,,,,,,
1,9,,,32.4955396913969,35.48346734345505,03/05/2011,31,,,,,,,,,,,
1,10,,,32.49553864137325,35.48352051660085,03/05/2011,31,,,,,,,,,,,
1,11,445.0,2.0,32.49553759132717,35.48357368974389,03/05/2011,31,,,,,,,,,,,
1,12,,,32.49553654125866,35.483626862884165,03/05/2011,31,,,,,,,,,,,
1,13,,,32.49553549116769,35.483680036021674,03/05/2011,31,,,,,,,,,,,
1,14,,,32.495534441054296,35.48373320915642,03/05/2011,31,,,,,,,,,,,
1,15,,,32.49553339091846,35.48378638228839,03/05/2011,31,,,,,,,,,,,
1,16,,,32.49553234076019,35.48383955541761,03/05/2011,31,,,,,,,,,,,
1,17,,,32.49553129057949,35.483892728544056,03/05/2011,31,,,,,,,,,,,
1,18,,,32.49553024037634,35.48394590166773,03/05/2011,31,,,,,,,,,,,
1,19,,,32.49552919015076,35.48399907478865,03/05/2011,31,,,,,,,,,,,
1,20,,,32.49552813990274,35.4840522479068,03/05/2011,31,,,,,,,,,,,
1,21,,,32.495527089632276,35.48410542102218,03/05/2011,31,,,,,,,,,,,
1,22,,,32.49552603933939,35.4841585941348,03/05/2011,31,,,,,,,,,,,
1,23,,,32.49549987815126,35.48320023883186,03/05/2011,31,,,,,,,,,,,
1,24,,,32.49549882824161,35.48325341196503,03/05/2011,31,,,,,,,,,,,
1,25,447.0,2.0,32.495497778309534,35.483306585095434,03/05/2011,31,,,,,,,,,,,
1,26,,,32.49549672835501,35.483359758223074,03/05/2011,31,,,,,,,,,,,
1,27,446.0,2.0,32.49549567837805,35.48341293134795,03/05/2011,31,,,,,,,,,,,
1,28,,,32.495494628378665,35.48346610447006,03/05/2011,31,,,,,,,,,,,
1,29,,,32.49549357835683,35.4835192775894,03/05/2011,31,,,,,,,,,,,
1,30,,,32.49549252831257,35.48357245070598,03/05/2011,31,,,,,,,,,,,
1,31,,,32.49549147824586,35.48362562381979,03/05/2011,31,,,,,,,,,,,
1,32,,,32.49549042815671,35.483678796930846,03/05/2011,31,,,,,,,,,,,
1,33,,,32.495489378045136,35.48373197003912,03/05/2011,31,,,,,,,,,,,
1,34,,,32.49548832791111,35.483785143144644,03/05/2011,31,,,,,,,,,,,
1,35,,,32.495487277754656,35.48383831624739,03/05/2011,31,,,,,,,,,,,
1,36,442.0,2.0,32.49548622757576,35.48389148934737,03/05/2011,31,,,,,,,,,,,
1,37,,,32.495485177374434,35.4839446624446,03/05/2011,31,,,,,,,,,,,
1,38,443.0,2.0,32.495484127150654,35.48399783553904,03/05/2011,31,,,,,,,,,,,
1,39,,,32.495483076904456,35.484051008630736,03/05/2011,31,,,,,,,,,,,
1,40,,,32.495482026635806,35.48410418171966,03/05/2011,31,,,,,,,,,,,
1,41,,,32.49548097634472,35.48415735480581,03/05/2011,31,,,,,,,,,,,
1,42,,,32.4954799260312,35.4842105278892,03/05/2011,31,,,,,,,,,,,
1,43,,,32.49547887569525,35.48426370096983,03/05/2011,31,,,,,,,,,,,
1,44,,,32.49547782533685,35.484316874047686,03/05/2011,31,,,,,,,,,,,
1,45,,,32.49547677495602,35.48437004712277,03/05/2011,31,,,,,,,,,,,
1,46,,,32.49547572455275,35.4844232201951,03/05/2011,31,,,,,,,,,,,
1,47,449.0,2.0,32.495456914871944,35.48309265376023,03/05/2011,31,,,,,,,,,,,
1,48,,,32.495455865008985,35.48314582687247,03/05/2011,31,,,,,,,,,,,
1,49,448.0,2.0,32.495454815123594,35.483198999981944,03/05/2011,31,,,,,,,,,,,
1,50,,,32.495453765215764,35.48325217308865,03/05/2011,31,,,,,,,,,,,
1,51,,,32.49545271528549,35.483305346192594,03/05/2011,31,,,,,,,,,,,
1,52,,,32.49545166533278,35.48335851929377,03/05/2011,31,,,,,,,,,,,
1,53,,,32.495450615357655,35.48341169239219,03/05/2011,31,,,,,,,,,,,
1,54,,,32.49544956536007,35.48346486548783,03/05/2011,31,,,,,,,,,,,
1,55,,,32.495448515340044,35.48351803858072,03/05/2011,31,,,,,,,,,,,
1,56,,,32.49544746529759,35.483571211670835,03/05/2011,31,,,,,,,,,,,
1,57,,,32.4954464152327,35.48362438475819,03/05/2011,31,,,,,,,,,,,
1,58,440.0,2.0,32.495445365145365,35.48367755784277,03/05/2011,31,,,,,,,,,,,
1,59,,,32.49544431503559,35.48373073092459,03/05/2011,31,,,,,,,,,,,
1,60,441.0,2.0,32.49544326490339,35.483783904003644,03/05/2011,31,,,,,,,,,,,
1,61,,,32.49544221474875,35.48383707707994,03/05/2011,31,,,,,,,,,,,
1,62,,,32.495441164571666,35.483890250153465,03/05/2011,31,,,,,,,,,,,
1,63,,,32.49544011437214,35.483943423224225,03/05/2011,31,,,,,,,,,,,
1,64,,,32.49543906415019,35.48399659629221,03/05/2011,31,,,,,,,,,,,
1,65,,,32.49543801390579,35.48404976935743,03/05/2011,31,,,,,,,,,,,
1,66,,,32.495436963638966,35.484102942419895,03/05/2011,31,,,,,,,,,,,
1,67,,,32.49543591334969,35.48415611547959,03/05/2011,31,,,,,,,,,,,
1,68,,,32.49543486303798,35.48420928853652,03/05/2011,31,,,,,,,,,,,
1,69,,,32.49543381270384,35.48426246159068,03/05/2011,31,,,,,,,,,,,
1,70,,,32.49543276234726,35.48431563464208,03/05/2011,31,,,,,,,,,,,
1,71,,,32.49543171196824,35.484368807690714,03/05/2011,31,,,,,,,,,,,
1,72,,,32.495430661566786,35.48442198073658,03/05/2011,31,,,,,,,,,,,
1,73,,,32.49542961114288,35.48447515377967,03/05/2011,31,,,,,,,,,,,
1,74,423.0,2.0,32.495428560696546,35.48452832682,03/05/2011,31,,,,,,,,,,,
1,75,,,32.49542751022778,35.48458149985757,03/05/2011,31,,,,,,,,,,,
1,76,422.0,2.0,32.49542645973657,35.48463467289236,03/05/2011,31,,,,,,,,,,,
1,77,,,32.495425409222925,35.4846878459244,03/05/2011,31,,,,,,,,,,,
1,78,,,32.4954118518403,35.483091414966,03/05/2011,31,,,,,,,,,,,
1,79,,,32.49541080197916,35.48314458805178,03/05/2011,31,,,,,,,,,,,
1,80,,,32.495409752095576,35.48319776113479,03/05/2011,31,,,,,,,,,,,
1,81,,,32.495408702189565,35.48325093421504,03/05/2011,31,,,,,,,,,,,
