image,Pixel_ID,Point_ID,Aleket_cnt,lat,long,date,Days_Before_Sample,ndvi,ndvi_std,gndvi,green_red_ratio,ndre,green,entropy_5x5,entropy_15x15,homogeneity_5x5,homogeneity_15x15,asm_5x5
1,1,,,32.58267914988447,35.384152543152894,10/05/2011,51,,,,,,405.4444444444445,3.8625559942163665,4.525438716686965,0.5730623112928643,0.6672625491135353,0.1597222222222222
1,2,,,32.58267813943498,35.38420577161021,10/05/2011,51,,,,,,484.5555555555556,3.9778086829543646,4.518503196889233,0.5597454606201394,0.6694575653156125,0.12750771604938269
1,3,,,32.58267712896297,35.384259000064866,10/05/2011,51,,,,,,475.5555555555556,4.226463191024744,4.533322961177975,0.525795535670989,0.6706137181545332,0.11053240740740743
1,4,,,32.58267611846845,35.38431222851685,10/05/2011,51,,,,,,467.5555555555556,4.48556071924771,4.568710665386011,0.5228206398404243,0.6717717373930597,0.1064814814814815
1,5,,,32.58267510795142,35.38436545696618,10/05/2011,51,,,,,,462.6666666666667,4.748013454695486,4.590861292528579,0.49920893883168116,0.6726356327127054,0.09818672839506173
1,6,,,32.58267409741184,35.38441868541284,10/05/2011,51,,,,,,462.6666666666667,4.73551158622479,4.621395368696854,0.4992085863616885,0.6625204963614888,0.0988618827160494
1,7,1003.0,1.0,32.582673086849766,35.384471913856835,10/05/2011,51,,,,,,466.22222222222223,4.42856901025104,4.76350385033397,0.5095453053585908,0.651736646992527,0.10349151234567902
1,8,,,32.58267207626517,35.38452514229817,10/05/2011,51,,,,,,472.8888888888889,4.48556071924771,4.9126724163455,0.5183201986571144,0.6447936562583201,0.10204475308641978
1,9,1004.0,1.0,32.582671065658054,35.384578370736854,10/05/2011,51,,,,,,480.0,4.49604526788887,5.033778125536951,0.5174276685915962,0.6293851889259338,0.10165895061728397
1,10,,,32.58267005502841,35.384631599172856,10/05/2011,51,,,,,,478.5555555555556,4.679956030669233,5.059983285919229,0.48351713096102666,0.6181072042807897,0.0988618827160494
1,11,1005.0,1.0,32.58266904437625,35.3846848276062,10/05/2011,51,,,,,,471.4444444444445,4.7653066838321045,5.0203374560499725,0.4492873538106177,0.6208165572419504,0.09780092592592594
1,12,,,32.58266803370158,35.38473805603688,10/05/2011,51,,,,,,470.3333333333334,5.124672003011648,4.993354502152792,0.41194886257304236,0.6283142929903744,0.09375000000000001
1,13,1006.0,1.0,32.58266702300439,35.3847912844649,10/05/2011,51,,,,,,479.22222222222234,5.012173871482346,4.96482083673786,0.42032164084876744,0.6347356930850037,0.09548611111111113
1,14,,,32.58266601228469,35.384844512890254,10/05/2011,51,,,,,,487.11111111111114,4.888560891900538,4.934062751209437,0.40853078082189354,0.638060842153413,0.09712577160493828
1,15,,,32.58266500154246,35.38489774131295,10/05/2011,51,,,,,,486.0,4.560068052256048,4.923146918627708,0.4293184131310429,0.6394879735756136,0.10175540123456792
