image,Pixel_ID,Point_ID,Aleket_cnt,lat,long,date,Days_Before_Sample,ndvi,ndvi_std,gndvi,green_red_ratio,ndre,green,entropy_5x5,entropy_15x15,homogeneity_5x5,homogeneity_15x15,asm_5x5
1,1,208.0,1.0,32.571533579980944,35.33662559561103,07/04/2010,55,,,,,,,,,,,
1,2,,,32.57153258996258,35.33667881931013,07/04/2010,55,,,,,,,,,,,
1,3,,,32.57148950262413,35.336571202757284,07/04/2010,55,,,,,,,,,,,
1,4,,,32.57148851262999,35.336624426432415,07/04/2010,55,,,,,,,,,,,
1,5,,,32.57148752261333,35.336677650104946,07/04/2010,55,,,,,,,,,,,
1,6,,,32.57148653257417,35.336730873774854,07/04/2010,55,,,,,,,,,,,
1,7,,,32.57148554251249,35.33678409744217,07/04/2010,55,,,,,,,,,,,
1,8,,,32.5714845524283,35.33683732110686,07/04/2010,55,,,,,,,,,,,
1,9,,,32.57144443527112,35.33657003360785,07/04/2010,55,,,,,,,,,,,
1,10,,,32.57144344527868,35.33662325725641,07/04/2010,55,,,,,,,,,,,
1,11,,,32.57144245526373,35.33667648090236,07/04/2010,55,,,,,,,,,,,
1,12,,,32.57144146522627,35.336729704545704,07/04/2010,55,,,,,,,,,,,
1,13,,,32.57144047516631,35.336782928186445,07/04/2010,55,,,,,,,,,,,
1,14,209.0,0.0,32.57143948508383,35.33683615182457,07/04/2010,55,,,,,,,,,,,
1,15,,,32.571438494978835,35.33688937546009,07/04/2010,55,,,,,,,,,,,
1,16,,,32.57143750485133,35.33694259909299,07/04/2010,55,,,,,,,,,,,
1,17,,,32.57143651470132,35.336995822723296,07/04/2010,55,,,,,,,,,,,
1,18,,,32.57140035788596,35.336515640836424,07/04/2010,55,,,,,,,,,,,
1,19,,,32.571399367917735,35.33656886446102,07/04/2010,55,,,,,,,,,,,
1,20,,,32.57139837792701,35.33662208808301,07/04/2010,55,,,,,,,,,,,
1,21,,,32.57139738791378,35.33667531170239,07/04/2010,55,,,,,,,,,,,
1,22,,,32.57139639787802,35.33672853531916,07/04/2010,55,,,,,,,,,,,
1,23,,,32.57139540781975,35.336781758933334,07/04/2010,55,,,,,,,,,,,
1,24,,,32.571394417738986,35.33683498254488,07/04/2010,55,,,,,,,,,,,
1,25,,,32.5713934276357,35.33688820615383,07/04/2010,55,,,,,,,,,,,
1,26,,,32.57139243750991,35.33694142976016,07/04/2010,55,,,,,,,,,,,
1,27,,,32.57139144736159,35.33699465336389,07/04/2010,55,,,,,,,,,,,
1,28,,,32.57139045719077,35.337047876965,07/04/2010,55,,,,,,,,,,,
1,29,,,32.571389466997445,35.337101100563515,07/04/2010,55,,,,,,,,,,,
1,30,,,32.571388476781614,35.33715432415941,07/04/2010,55,,,,,,,,,,,
