image,Pixel_ID,Point_ID,Aleket_cnt,lat,long,date,Days_Before_Sample,ndvi,ndvi_std,gndvi,green_red_ratio,ndre,green,entropy_5x5,entropy_15x15,homogeneity_5x5,homogeneity_15x15,asm_5x5
1,1,,,32.467667391479026,35.48844557685871,03/05/2011,31,,,,,,1682.4444444444446,6.357017709595359,6.152043815289466,0.16355359576920375,0.5087371314663741,0.014853395061728395
1,2,108.0,0.0,32.467666340150885,35.488498733416925,03/05/2011,31,,,,,,1616.888888888889,6.060288154364796,6.244060765986194,0.222543656656931,0.5119911526094222,0.018422067901234566
1,3,,,32.46766528880034,35.48855188997238,03/05/2011,31,,,,,,1603.0,5.989097917988786,6.101255922673811,0.2262010636997921,0.5236556370504306,0.021026234567901234
1,4,,,32.46766423742737,35.488605046525066,03/05/2011,31,,,,,,1615.1111111111113,5.950564063671879,5.959174881275398,0.21407002969014574,0.5355455663514377,0.02266589506172839
1,5,,,32.467663186032,35.48865820307498,03/05/2011,31,,,,,,1625.4444444444446,5.895280036014295,5.8336806932695655,0.25348814865331015,0.5451841721948195,0.022762345679012343
1,6,,,32.4676621346142,35.48871135962213,03/05/2011,31,,,,,,1624.8888888888894,6.204870231228925,5.67704923392712,0.2149232320769664,0.5607102792736656,0.017746913580246913
1,7,,,32.467661083173994,35.48876451616651,03/05/2011,31,,,,,,1635.3333333333337,6.397297355843833,5.589600130872574,0.20913720064803148,0.5715353809911773,0.01572145061728395
1,8,,,32.467660031711375,35.48881767270812,03/05/2011,31,,,,,,1650.5555555555559,6.232648009006702,5.565983425991735,0.2150363456638275,0.578922896781618,0.017554012345679014
1,9,,,32.467658980226346,35.48887082924696,03/05/2011,31,,,,,,1659.5555555555559,6.471804688852169,5.534362987161336,0.17360023038659983,0.5889860258718934,0.014853395061728395
1,10,,,32.46765792871889,35.48892398578304,03/05/2011,31,,,,,,1669.444444444445,6.485693577741058,5.47218456388945,0.13852503845562492,0.6015298340326093,0.014756944444444444
1,11,,,32.46765687718904,35.488977142316344,03/05/2011,31,,,,,,1678.2222222222226,6.43215534201504,5.433095142367902,0.13889374866097545,0.6027819592381349,0.014660493827160493
1,12,73.0,0.0,32.46765582563676,35.48903029884688,03/05/2011,31,,,,,,1688.2222222222226,6.357017709595357,5.368915475631033,0.13702664616498347,0.6102017218083354,0.015046296296296297
1,13,,,32.46765477406208,35.48908345537465,03/05/2011,31,,,,,,1681.5555555555559,6.412573265150914,5.300000810971004,0.1411274961438799,0.6210885699071506,0.014660493827160495
1,14,,,32.46765372246499,35.489136611899646,03/05/2011,31,,,,,,1660.444444444445,6.381391147125405,5.331432279000616,0.14276902232948305,0.6269502270952723,0.014756944444444444
1,15,,,32.46762337973563,35.488391180187655,03/05/2011,31,,,,,,1565.4444444444443,6.6421472236645345,6.324694879786132,0.13350188989772996,0.4879135445269882,0.011766975308641976
1,16,,,32.467622328431716,35.48844433672222,03/05/2011,31,,,,,,1447.7777777777776,6.385067015271105,6.6649159726340095,0.14807430334436184,0.4634637435427743,0.014178240740740741
1,17,109.0,0.0,32.4676212771054,35.488497493254016,03/05/2011,31,,,,,,1404.8888888888887,6.183542362433232,6.739360639873961,0.21697530779681817,0.46918051168519104,0.0163966049382716
1,18,,,32.467620225756654,35.48855064978304,03/05/2011,31,,,,,,1404.4444444444443,6.3153510429286905,6.583311269202204,0.21361946365497003,0.4808449961261995,0.014756944444444442
1,19,,,32.46761917438551,35.48860380630931,03/05/2011,31,,,,,,1410.0,6.520280036014294,6.414196572216701,0.1966289085336327,0.4963242252234028,0.012827932098765432
1,20,,,32.46761812299195,35.4886569628328,03/05/2011,31,,,,,,1405.5555555555557,6.327852911399386,6.263321692464627,0.25067144406104663,0.5059628310667846,0.015817901234567902
1,21,,,32.467617071575965,35.48871011935353,03/05/2011,31,,,,,,1393.0,6.33999600835671,6.077260012593383,0.23073356030863482,0.5238694467330358,0.01745756172839506
1,22,,,32.46761602013757,35.48876327587148,03/05/2011,31,,,,,,1396.7777777777776,6.406036112553424,5.982107552220687,0.25058797070242117,0.5356172464422112,0.01726466049382716
1,23,,,32.46761496867677,35.48881643238667,03/05/2011,31,,,,,,1414.111111111111,6.129732598809241,5.945127423416159,0.26640523547863215,0.5433742203607306,0.020833333333333336
1,24,,,32.46761391719356,35.488869588899085,03/05/2011,31,,,,,,1438.0,6.4355596822627685,5.893288411491419,0.2360796124328489,0.554392630122311,0.014564043209876544
1,25,,,32.467612865687926,35.488922745408736,03/05/2011,31,,,,,,1466.6666666666667,6.593400348604439,5.830312703499281,0.2010036265687867,0.5666901328643077,0.011766975308641976
1,26,,,32.46761181415989,35.488975901915616,03/05/2011,31,,,,,,1486.888888888889,6.475209029099897,5.786682099029182,0.2194267091751693,0.5676452427119663,0.014178240740740741
1,27,,,32.46761076260943,35.48902905841973,03/05/2011,31,,,,,,1500.888888888889,6.131119619227434,5.7126204781091765,0.22033595248197974,0.5758131387889208,0.018518518518518517
1,28,,,32.46760971103656,35.489082214921076,03/05/2011,31,,,,,,1499.1111111111113,6.237439369672622,5.644828172199852,0.2355462351687418,0.5887211401766376,0.016685956790123458
1,29,,,32.467608659441275,35.48913537141965,03/05/2011,31,,,,,,1493.3333333333333,6.270280036014293,5.699394040535098,0.23024120884721416,0.5935975756898826,0.015914351851851853
1,30,141.0,7.0,32.467607607823574,35.48918852791545,03/05/2011,31,,,,,,1483.8888888888887,6.412844793048881,5.789212355719697,0.2304092599146464,0.5842005110987367,0.014756944444444444
1,31,,,32.46760655618347,35.48924168440849,03/05/2011,31,,,,,,1482.5555555555554,6.44402691107439,5.829513820872161,0.21761775479545592,0.5794223817169559,0.014274691358024689
1,32,72.0,2.0,32.46760550452095,35.48929484089876,03/05/2011,31,,,,,,1501.0,6.516875695766563,5.818875006051124,0.18250164548935935,0.5726521191344565,0.012924382716049381
1,33,142.0,7.0,32.46760445283601,35.489347997386254,03/05/2011,31,,,,,,1531.3333333333333,6.690622570826662,5.953762327277319,0.16680517364447722,0.5579759478011095,0.011477623456790122
1,34,,,32.467603401128656,35.489401153870986,03/05/2011,31,,,,,,1564.0,6.798329341690044,6.100404741391831,0.14545765604733402,0.5429320681355764,0.009837962962962962
1,35,,,32.4676023493989,35.48945431035295,03/05/2011,31,,,,,,1583.7777777777776,6.812218230578932,6.219172611518087,0.13439799265654995,0.525356341012269,0.010127314814814815
1,36,,,32.467601297646716,35.48950746683214,03/05/2011,31,,,,,,1599.8888888888887,6.742773786134487,6.349801922631341,0.12686279751549656,0.5178289407708943,0.010609567901234566
1,37,36.0,1.0,32.46760024587213,35.489560623308556,03/05/2011,31,,,,,,1621.222222222222,6.781036112553423,6.501401248359898,0.12659945814492785,0.504636699718558,0.010609567901234568
1,38,,,32.46759919407512,35.48961377978221,03/05/2011,31,,,,,,1643.6666666666663,7.006662675023373,6.636086164231633,0.0994883682094719,0.4919950654347368,0.0081983024691358
1,39,140.0,0.0,32.46757936796582,35.48833678356945,03/05/2011,31,,,,,,1559.1111111111106,6.69402691107439,6.38586876007766,0.14449167334672372,0.4748290963584718,0.010802469135802469
1,40,,,32.46757831668613,35.48838994008036,03/05/2011,31,,,,,,1395.4444444444441,6.522568883741801,6.788925482687751,0.15710346999171781,0.4447207194127336,0.013020833333333332
1,41,,,32.467577265384044,35.488443096588504,03/05/2011,31,,,,,,1318.5555555555552,6.268893015596102,7.126596090988324,0.1652580534675218,0.41842362778812564,0.015528549382716049
1,42,,,32.467576214059534,35.48849625309388,03/05/2011,31,,,,,,1318.8888888888885,6.0917418002882755,7.176527321623568,0.22481982049250537,0.42598738490946886,0.01745756172839506
1,43,,,32.46757516271261,35.48854940959648,03/05/2011,31,,,,,,1332.7777777777774,6.353613369347629,7.000041635591121,0.2119016421331506,0.44028878618617706,0.014178240740740741
