image,Pixel_ID,Point_ID,Aleket_cnt,lat,long,date,Days_Before_Sample,ndvi,ndvi_std,gndvi,green_red_ratio,ndre,green,entropy_5x5,entropy_15x15,homogeneity_5x5,homogeneity_15x15,asm_5x5
1,1,,,32.58957053338701,35.39637165575338,07/04/2010,55,,,,,,,,,,,
1,2,,,32.58956951757186,35.39642488780809,07/04/2010,55,,,,,,,,,,,
1,3,,,32.58956850173418,35.39647811986012,07/04/2010,55,,,,,,,,,,,
1,4,,,32.58956748587397,35.39653135190949,07/04/2010,55,,,,,,,,,,,
1,5,72.0,2.0,32.58956646999124,35.39658458395616,07/04/2010,55,,,,,,,,,,,
1,6,,,32.58952953114258,35.39615752772634,07/04/2010,55,,,,,,,,,,,
1,7,,,32.58952851541927,35.39621075976517,07/04/2010,55,,,,,,,,,,,
1,8,,,32.58952749967343,35.39626399180132,07/04/2010,55,,,,,,,,,,,
1,9,73.0,3.0,32.58952648390507,35.3963172238348,07/04/2010,55,,,,,,,,,,,
1,10,,,32.58952546811418,35.3963704558656,07/04/2010,55,,,,,,,,,,,
1,11,,,32.58952445230078,35.39642368789372,07/04/2010,55,,,,,,,,,,,
1,12,,,32.58952343646485,35.39647691991917,07/04/2010,55,,,,,,,,,,,
1,13,,,32.5895224206064,35.39653015194193,07/04/2010,55,,,,,,,,,,,
1,14,71.0,2.0,32.58952140472542,35.39658338396203,07/04/2010,55,,,,,,,,,,,
1,15,,,32.5894885285234,35.39594339987188,07/04/2010,55,,,,,,,,,,,
1,16,,,32.58948751289193,35.395996631894825,07/04/2010,55,,,,,,,,,,,
1,17,,,32.589486497237935,35.396049863915096,07/04/2010,55,,,,,,,,,,,
1,18,224.0,3.0,32.589485481561425,35.39610309593269,07/04/2010,55,,,,,,,,,,,
1,19,,,32.589484465862384,35.39615632794761,07/04/2010,55,,,,,,,,,,,
1,20,,,32.589483450140825,35.39620955995985,07/04/2010,55,,,,,,,,,,,
1,21,,,32.589482434396736,35.396262791969406,07/04/2010,55,,,,,,,,,,,
1,22,,,32.58948141863013,35.39631602397629,07/04/2010,55,,,,,,,,,,,
1,23,,,32.589480402841,35.3963692559805,07/04/2010,55,,,,,,,,,,,
1,24,,,32.58947938702933,35.396422487982036,07/04/2010,55,,,,,,,,,,,
1,25,,,32.589478371195156,35.39647571998089,07/04/2010,55,,,,,,,,,,,
1,26,,,32.58947735533845,35.39652895197707,07/04/2010,55,,,,,,,,,,,
1,27,,,32.589476339459225,35.396582183970565,07/04/2010,55,,,,,,,,,,,
1,28,,,32.58944854104658,35.39567604018026,07/04/2010,55,,,,,,,,,,,
1,29,,,32.58944752552948,35.39572927219,07/04/2010,55,,,,,,,,,,,
1,30,,,32.589446509989855,35.395782504197065,07/04/2010,55,,,,,,,,,,,
1,31,225.0,2.0,32.58944549442771,35.395835736201455,07/04/2010,55,,,,,,,,,,,
1,32,,,32.58944447884304,35.39588896820316,07/04/2010,55,,,,,,,,,,,
1,33,,,32.589443463235845,35.39594220020219,07/04/2010,55,,,,,,,,,,,
1,34,,,32.58944244760613,35.395995432198546,07/04/2010,55,,,,,,,,,,,
1,35,,,32.58944143195389,35.39604866419223,07/04/2010,55,,,,,,,,,,,
1,36,223.0,3.0,32.58944041627912,35.396101896183225,07/04/2010,55,,,,,,,,,,,
1,37,,,32.589439400581824,35.39615512817156,07/04/2010,55,,,,,,,,,,,
1,38,,,32.58943838486202,35.3962083601572,07/04/2010,55,,,,,,,,,,,
1,39,,,32.589437369119686,35.39626159214017,07/04/2010,55,,,,,,,,,,,
1,40,,,32.58943635335483,35.396314824120466,07/04/2010,55,,,,,,,,,,,
1,41,74.0,3.0,32.58943533756744,35.39636805609808,07/04/2010,55,,,,,,,,,,,
1,42,,,32.589434321757544,35.39642128807302,07/04/2010,55,,,,,,,,,,,
1,43,,,32.589433305925105,35.39647452004529,07/04/2010,55,,,,,,,,,,,
1,44,,,32.58943229007015,35.39652775201487,07/04/2010,55,,,,,,,,,,,
1,45,70.0,3.0,32.589431274192684,35.396580983981785,07/04/2010,55,,,,,,,,,,,
1,46,,,32.58940753758606,35.39546191268686,07/04/2010,55,,,,,,,,,,,
1,47,,,32.58940652216082,35.39551514468071,07/04/2010,55,,,,,,,,,,,
1,48,,,32.589405506713035,35.39556837667189,07/04/2010,55,,,,,,,,,,,
1,49,355.0,2.0,32.58940449124273,35.39562160866039,07/04/2010,55,,,,,,,,,,,
