image,Point_ID,Aleket_cnt,lat,long,date,Days_Before_Sample,ndvi,gndvi,green_red_ratio,ndre,entropy,green,homogeneity,asm
1,1.0,2,32.42945928575531,35.509171597119014,03/05/2011,30,,,,,,,,
1,2.0,2,32.42937891448032,35.50914506468522,03/05/2011,30,,,,,,,,
1,3.0,2,32.429283975105776,35.50913921653539,03/05/2011,30,,,,,,,,
1,4.0,1,32.42919607260996,35.50913200984958,03/05/2011,30,,,,,,,,
1,5.0,1,32.429118175262055,35.50912653800883,03/05/2011,30,,,,,,,,
1,6.0,1,32.42902674930783,35.50912208392354,03/05/2011,30,,,,,,,,
1,7.0,1,32.428947761645055,35.509120010799236,03/05/2011,30,,,,,,,,
1,8.0,1,32.42883524510511,35.509111339184365,03/05/2011,30,,,,,,,,
1,9.0,1,32.42875013052375,35.50910722532413,03/05/2011,30,,,,,,,,
1,10.0,1,32.428670255779515,35.50909908879789,03/05/2011,30,,,,,,,,
1,11.0,1,32.42858117433015,35.509094642649366,03/05/2011,30,,,,,,,,
1,12.0,1,32.428485146686334,35.50909134271087,03/05/2011,30,,,,,,,,
1,13.0,1,32.428381989672175,35.50909035791876,03/05/2011,30,,,,,,,,
1,14.0,1,32.42827884448483,35.50908448230906,03/05/2011,30,,,,,,,,
1,15.0,1,32.428183276446426,35.50907756896026,03/05/2011,30,,,,,,,,
1,16.0,1,32.42808796967022,35.50907448412722,03/05/2011,30,,,,,,,,
1,17.0,1,32.42798601010384,35.509063083762555,03/05/2011,30,,,,,,,,
1,18.0,1,32.42788368109857,35.50905529715067,03/05/2011,30,,,,,,,,
1,19.0,1,32.42778764907184,35.50905380475288,03/05/2011,30,,,,,,,,
1,20.0,1,32.42769036181256,35.50904933111297,03/05/2011,30,,,,,,,,
1,21.0,1,32.427326692819584,35.50930859728257,03/05/2011,30,,,,,,,,
1,22.0,0,32.427434831009485,35.509300668008095,03/05/2011,30,,,,,,,,
1,23.0,1,32.427542658534925,35.50930932393236,03/05/2011,30,,,,,,,,
1,24.0,1,32.427632093994156,35.509316535803215,03/05/2011,30,,,,,,,,
1,25.0,1,32.42773054011801,35.50932654239132,03/05/2011,30,,,,,,,,
1,26.0,1,32.42783198667232,35.509326352135616,03/05/2011,30,,,,,,,,
1,27.0,1,32.42792926388123,35.50933497263047,03/05/2011,30,,,,,,,,
1,28.0,0,32.4280245018382,35.50932923271031,03/05/2011,30,,,,,,,,
1,29.0,0,32.42811006651684,35.50933366722351,03/05/2011,30,,,,,,,,
1,30.0,1,32.428205377659694,35.5093349448543,03/05/2011,30,,,,,,,,
1,31.0,1,32.428288234812484,35.50934032717969,03/05/2011,30,,,,,,,,
1,32.0,1,32.42837733710184,35.50933616144626,03/05/2011,30,,,,,,,,
1,33.0,1,32.42847118847802,35.509344451510046,03/05/2011,30,,,,,,,,
1,34.0,1,32.42856028999287,35.5093406047413,03/05/2011,30,,,,,,,,
1,35.0,1,32.42866342512457,35.50935062724631,03/05/2011,30,,,,,,,,
1,36.0,1,32.42876892381172,35.50935278978082,03/05/2011,30,,,,,,,,
1,37.0,1,32.42886503878507,35.50935725986427,03/05/2011,30,,,,,,,,
1,38.0,1,32.428990456815775,35.50936321078621,03/05/2011,30,,,,,,,,
1,39.0,1,32.42909893070956,35.509365596007434,03/05/2011,30,,,,,,,,
1,40.0,1,32.429194675974436,35.50937378622395,03/05/2011,30,,,,,,,,
1,41.0,2,32.429286118646196,35.509371329553716,03/05/2011,30,,,,,,,,
1,42.0,2,32.42938314486967,35.50937186875292,03/05/2011,30,,,,,,,,
1,43.0,2,32.429440562315065,35.509642232341626,03/05/2011,30,,,,,,,,
1,44.0,2,32.429349757554796,35.50964192645811,03/05/2011,30,,,,,,,,
1,45.0,2,32.42924633313366,35.50963966423051,03/05/2011,30,,,,,,,,
1,46.0,1,32.42915255985662,35.509636371278155,03/05/2011,30,,,,,,,,
1,47.0,1,32.42904238117444,35.509630471298024,03/05/2011,30,,,,,,,,
1,48.0,1,32.428844824317245,35.5096242770154,03/05/2011,30,,,,,,,,
1,49.0,1,32.428751053867195,35.50961981454689,03/05/2011,30,,,,,,,,
1,50.0,1,32.42864916779544,35.50961532475345,03/05/2011,30,,,,,,,,
1,51.0,1,32.42856161107474,35.50961428558253,03/05/2011,30,,,,,,,,
1,52.0,1,32.42846080708236,35.50960979945104,03/05/2011,30,,,,,,,,
1,53.0,1,32.42834910316316,35.509600704724214,03/05/2011,30,,,,,,,,
1,54.0,1,32.428243690012124,35.50960045601752,03/05/2011,30,,,,,,,,
1,55.0,1,32.428136763484126,35.509592121676036,03/05/2011,30,,,,,,,,
1,56.0,1,32.42804533418635,35.50958904936252,03/05/2011,30,,,,,,,,
1,57.0,1,32.42793063933424,35.50958621767074,03/05/2011,30,,,,,,,,
1,58.0,1,32.42782487398123,35.509582459156825,03/05/2011,30,,,,,,,,
1,59.0,1,32.427718208693456,35.50957795336526,03/05/2011,30,,,,,,,,
1,60.0,1,32.427612993134545,35.509570581766106,03/05/2011,30,,,,,,,,
1,61.0,0,32.427513090087956,35.50956641773947,03/05/2011,30,,,,,,,,
1,62.0,0,32.42741948141956,35.509569611140066,03/05/2011,30,,,,,,,,
1,63.0,0,32.427322190828114,35.50956651914186,03/05/2011,30,,,,,,,,
1,64.0,0,32.42710732908072,35.5098172463731,03/05/2011,30,,,,,,,,
1,65.0,1,32.427203423955355,35.5098300098843,03/05/2011,30,,,,,,,,
1,66.0,1,32.42732135655586,35.509836361390384,03/05/2011,30,,,,,,,,
1,67.0,1,32.427439217797435,35.50983495116285,03/05/2011,30,,,,,,,,
1,68.0,0,32.42753472063114,35.50983155177566,03/05/2011,30,,,,,,,,
1,69.0,0,32.42762307113917,35.50983993004935,03/05/2011,30,,,,,,,,
1,70.0,0,32.427715686096114,35.50983747783005,03/05/2011,30,,,,,,,,
1,71.0,0,32.427821792544684,35.50984931829692,03/05/2011,30,,,,,,,,
1,72.0,0,32.42791584331579,35.5098497416341,03/05/2011,30,,,,,,,,
1,73.0,0,32.428004904635955,35.50986248159186,03/05/2011,30,,,,,,,,
1,74.0,1,32.428084995516365,35.509855840581984,03/05/2011,30,,,,,,,,
1,75.0,1,32.42817055346997,35.50986303996918,03/05/2011,30,,,,,,,,
1,76.0,1,32.42828110393477,35.509864369528245,03/05/2011,30,,,,,,,,
1,77.0,1,32.42838668557106,35.50986950997661,03/05/2011,30,,,,,,,,
1,78.0,1,32.42847927035392,35.5098794974964,03/05/2011,30,,,,,,,,
1,79.0,1,32.42857222098511,35.50988735980281,03/05/2011,30,,,,,,,,
1,80.0,1,32.42868305923688,35.50988156669544,03/05/2011,30,,,,,,,,
1,81.0,1,32.428774475109684,35.50989016811483,03/05/2011,30,,,,,,,,
1,82.0,1,32.42887924878393,35.50989381736957,03/05/2011,30,,,,,,,,
1,83.0,1,32.429029992144294,35.509905383261,03/05/2011,30,,,,,,,,
1,84.0,1,32.42912142141795,35.50990845593534,03/05/2011,30,,,,,,,,
1,85.0,1,32.42920825183931,35.509911513111454,03/05/2011,30,,,,,,,,
1,86.0,1,32.429296164857604,35.5099143612957,03/05/2011,30,,,,,,,,
1,87.0,1,32.429393448703216,35.50992021816313,03/05/2011,30,,,,,,,,
1,88.0,1,32.42947265072961,35.510168433829016,03/05/2011,30,,,,,,,,
1,89.0,1,32.42934724617227,35.51015695293705,03/05/2011,30,,,,,,,,
1,90.0,1,32.42925671632251,35.51015483995507,03/05/2011,30,,,,,,,,
1,91.0,1,32.429150501435565,35.510150547572316,03/05/2011,30,,,,,,,,
1,92.0,1,32.4290431148066,35.51014603859922,03/05/2011,30,,,,,,,,
1,93.0,1,32.42889657272861,35.51014969078061,03/05/2011,30,,,,,,,,
1,94.0,1,32.42878874864533,35.5101396515179,03/05/2011,30,,,,,,,,
1,95.0,1,32.42868658201241,35.510139306808895,03/05/2011,30,,,,,,,,
1,96.0,1,32.42857892459623,35.5101349032866,03/05/2011,30,,,,,,,,
1,97.0,1,32.42847947090725,35.510131378040334,03/05/2011,30,,,,,,,,
1,98.0,1,32.42837164010653,35.51012410322932,03/05/2011,30,,,,,,,,
1,99.0,1,32.42826822058343,35.510119820364,03/05/2011,30,,,,,,,,
1,100.0,1,32.42816226949052,35.51011829336461,03/05/2011,30,,,,,,,,
1,101.0,1,32.42806381337961,35.51011243242051,03/05/2011,30,,,,,,,,
1,102.0,1,32.427958309538816,35.5101123954615,03/05/2011,30,,,,,,,,
1,103.0,1,32.42786823001971,35.51011049673248,03/05/2011,30,,,,,,,,
1,104.0,1,32.42776040256082,35.51010183982101,03/05/2011,30,,,,,,,,
1,105.0,1,32.42764858682323,35.510101675262376,03/05/2011,30,,,,,,,,
1,106.0,1,32.42754896850828,35.51009166388812,03/05/2011,30,,,,,,,,
1,107.0,0,32.42744130358886,35.51009034380379,03/05/2011,30,,,,,,,,
1,108.0,1,32.427356914542,35.510084530394295,03/05/2011,30,,,,,,,,
1,109.0,1,32.427265223240134,35.51007794811185,03/05/2011,30,,,,,,,,
1,110.0,1,32.42716647105298,35.510082612132024,03/05/2011,30,,,,,,,,
1,111.0,1,32.42703519509639,35.51007525841568,03/05/2011,30,,,,,,,,
1,112.0,0,32.426814269796466,35.51033457520589,03/05/2011,30,,,,,,,,
1,113.0,0,32.42692211506951,35.51033589617383,03/05/2011,30,,,,,,,,
1,114.0,0,32.42701705106097,35.51034312757287,03/05/2011,30,,,,,,,,
1,115.0,1,32.42710669469477,35.51033885837944,03/05/2011,30,,,,,,,,
1,116.0,1,32.42719345509663,35.51033362254868,03/05/2011,30,,,,,,,,
1,117.0,0,32.427281777171416,35.51035369658824,03/05/2011,30,,,,,,,,
1,118.0,0,32.42737672993962,35.51035401716495,03/05/2011,30,,,,,,,,
1,119.0,1,32.42747338257739,35.51035987223178,03/05/2011,30,,,,,,,,
1,120.0,1,32.42757184539821,35.510362969045985,03/05/2011,30,,,,,,,,
1,121.0,1,32.427670209780814,35.51036946785022,03/05/2011,30,,,,,,,,
1,122.0,1,32.42774713222022,35.510367920089415,03/05/2011,30,,,,,,,,
1,123.0,1,32.42784776281703,35.51036953572793,03/05/2011,30,,,,,,,,
1,124.0,1,32.42792693675288,35.51036916511639,03/05/2011,30,,,,,,,,
1,125.0,1,32.428018349243814,35.51037914913356,03/05/2011,30,,,,,,,,
1,126.0,1,32.42812618339128,35.51038504203008,03/05/2011,30,,,,,,,,
1,127.0,1,32.42823348398418,35.510387849773146,03/05/2011,30,,,,,,,,
1,128.0,1,32.42833825971562,35.51039064899821,03/05/2011,30,,,,,,,,
1,129.0,1,32.42843085452642,35.51039649047246,03/05/2011,30,,,,,,,,
1,130.0,1,32.42853345834148,35.5104024720818,03/05/2011,30,,,,,,,,
1,131.0,1,32.42863832656533,35.51040431473705,03/05/2011,30,,,,,,,,
1,132.0,1,32.42870864850436,35.51041008103231,03/05/2011,30,,,,,,,,
1,133.0,1,32.42881649555131,35.51041065787696,03/05/2011,30,,,,,,,,
1,134.0,1,32.4289686891272,35.51041914612473,03/05/2011,30,,,,,,,,
1,135.0,1,32.42906093123934,35.51042169044003,03/05/2011,30,,,,,,,,
1,136.0,1,32.429166434284575,35.51042204674001,03/05/2011,30,,,,,,,,
1,137.0,1,32.42927786941076,35.51043039739225,03/05/2011,30,,,,,,,,
1,138.0,1,32.42937750135737,35.51043477420186,03/05/2011,30,,,,,,,,
1,139.0,1,32.42941776110028,35.5106772234483,03/05/2011,30,,,,,,,,
1,140.0,1,32.42932102350609,35.51066924112733,03/05/2011,30,,,,,,,,
1,141.0,1,32.429230763154294,35.51066755384193,03/05/2011,30,,,,,,,,
1,142.0,1,32.42914130712558,35.51066884635287,03/05/2011,30,,,,,,,,
1,143.0,1,32.42904519221146,35.51066437486251,03/05/2011,30,,,,,,,,
1,144.0,1,32.42887261529992,35.51065751848493,03/05/2011,30,,,,,,,,
1,145.0,1,32.42875774092351,35.51065436582862,03/05/2011,30,,,,,,,,
1,146.0,2,32.42867038007386,35.51064694690308,03/05/2011,30,,,,,,,,
1,147.0,2,32.42857894073616,35.51064802008147,03/05/2011,30,,,,,,,,
1,148.0,1,32.42847109989095,35.51064489122058,03/05/2011,30,,,,,,,,
1,149.0,1,32.42836495735073,35.51064793485033,03/05/2011,30,,,,,,,,
1,150.0,2,32.42827244342126,35.510645921026864,03/05/2011,30,,,,,,,,
1,151.0,1,32.428170473931374,35.510638665430236,03/05/2011,30,,,,,,,,
1,152.0,2,32.42807047843661,35.51063545678826,03/05/2011,30,,,,,,,,
1,153.0,1,32.427949292929426,35.51063185757838,03/05/2011,30,,,,,,,,
1,154.0,2,32.42786002627536,35.51062942946738,03/05/2011,30,,,,,,,,
1,155.0,2,32.427774458286535,35.51062637592585,03/05/2011,30,,,,,,,,
1,156.0,2,32.42767302957002,35.51061922854549,03/05/2011,30,,,,,,,,
1,157.0,2,32.427572228965225,35.510613359171145,03/05/2011,30,,,,,,,,
1,158.0,1,32.427480352440334,35.51060879583054,03/05/2011,30,,,,,,,,
1,159.0,1,32.42740126893144,35.51060906021772,03/05/2011,30,,,,,,,,
1,160.0,1,32.42730515734714,35.51060320671866,03/05/2011,30,,,,,,,,
1,161.0,1,32.42721796984341,35.5105986592476,03/05/2011,30,,,,,,,,
1,162.0,2,32.427125375024936,35.51059281765544,03/05/2011,30,,,,,,,,
1,163.0,1,32.42701104217242,35.510589454347155,03/05/2011,30,,,,,,,,
1,164.0,1,32.426912402103376,35.51058508085496,03/05/2011,30,,,,,,,,
1,165.0,1,32.426826018662084,35.51058361945985,03/05/2011,30,,,,,,,,
1,166.0,1,32.42671935340003,35.51057911254968,03/05/2011,30,,,,,,,,
1,167.0,1,32.42662647668325,35.5105779481904,03/05/2011,30,,,,,,,,
1,168.0,1,32.42652369172359,35.51057228487749,03/05/2011,30,,,,,,,,
1,169.0,1,32.42493685356478,35.510626037429695,03/05/2011,30,,,,,,,,
1,170.0,1,32.4250364987526,35.51062499196768,03/05/2011,30,,,,,,,,
1,171.0,1,32.42512557347108,35.51063220369739,03/05/2011,30,,,,,,,,
1,172.0,1,32.4252331412696,35.510636394666214,03/05/2011,30,,,,,,,,
1,173.0,1,32.425410340137546,35.51063380383596,03/05/2011,30,,,,,,,,
1,174.0,1,32.425498219075436,35.510650686667105,03/05/2011,30,,,,,,,,
1,175.0,1,32.42558846268238,35.51065928457127,03/05/2011,30,,,,,,,,
1,176.0,1,32.42570054509569,35.51066104549429,03/05/2011,30,,,,,,,,
1,177.0,1,32.42581163301293,35.5106638662636,03/05/2011,30,,,,,,,,
1,178.0,1,32.4259124437238,35.510665589107056,03/05/2011,30,,,,,,,,
1,179.0,1,32.42602848937509,35.510669170888114,03/05/2011,30,,,,,,,,
1,180.0,1,32.42613093199458,35.5106672843607,03/05/2011,30,,,,,,,,
1,181.0,1,32.42624930897305,35.510676296387764,03/05/2011,30,,,,,,,,
1,182.0,1,32.42635831539198,35.5106821934669,03/05/2011,30,,,,,,,,
1,183.0,1,32.42645191272433,35.51068367932542,03/05/2011,30,,,,,,,,
1,184.0,1,32.426544777293486,35.51068984083592,03/05/2011,30,,,,,,,,
1,185.0,1,32.426637385556894,35.5106901538318,03/05/2011,30,,,,,,,,
1,186.0,1,32.42673097564729,35.5106946166756,03/05/2011,30,,,,,,,,
1,187.0,1,32.42682069085733,35.51069800321928,03/05/2011,30,,,,,,,,
1,188.0,1,32.42691680580467,35.51070247461573,03/05/2011,30,,,,,,,,
1,189.0,1,32.427024646416456,35.510705709796646,03/05/2011,30,,,,,,,,
1,190.0,1,32.42711788330264,35.51070708815619,03/05/2011,30,,,,,,,,
1,191.0,1,32.42720929577703,35.51071707241803,03/05/2011,30,,,,,,,,
1,192.0,1,32.427301083678884,35.510720997621476,03/05/2011,30,,,,,,,,
1,193.0,1,32.427398367513355,35.51072685520768,03/05/2011,30,,,,,,,,
1,194.0,2,32.427515662379776,35.51073586379458,03/05/2011,30,,,,,,,,
1,195.0,2,32.427619175424745,35.510738765446646,03/05/2011,30,,,,,,,,
1,196.0,2,32.42771123720134,35.510741309428155,03/05/2011,30,,,,,,,,
1,197.0,2,32.42780267991273,35.51073885416584,03/05/2011,30,,,,,,,,
1,198.0,3,32.427900053653325,35.510744818434716,03/05/2011,30,,,,,,,,
1,199.0,3,32.42799365173713,35.510745985431036,03/05/2011,30,,,,,,,,
1,200.0,2,32.428085077639324,35.51075044109474,03/05/2011,30,,,,,,,,
